year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,growth,log_growth,gdp,gini,rgdpc_imputed,gdp_capita,independence_dummy,independence_year,us_pegger_dummy,gini_imputed,population
2007,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.6425203475539734,6255280,1549356.8181991577,2.699801206588745,0.5992710590362549,0.46429747343063354,0.44575297832489014,0.34870198369026184,0.3524009585380554,0.5999725461006165,0.5670296549797058,0.6425203475539734,0.6425203475539734,10938.8044,0.05134696832063581,0.05007216902196227,0.08176169952000001,37.23015697479248,10938.8044,0.05134696832063581,1,1946,1,37.23015697479248,6473457
2008,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.5424032004696477,6556477.999999999,1624310.3742599487,2.7263073921203613,0.673825740814209,0.4510229825973511,0.4266597032546997,0.42099982500076294,0.3936944305896759,0.6651086807250977,0.6029431819915771,0.5424032004696477,0.5424032004696477,11378.2563,0.040173668339841435,0.03938768800051468,0.07220386373,37.0835209274292,11378.2563,0.040173668339841435,1,1946,1,37.0835209274292,6632873
2009,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.5796456412019592,6893260,1741205.453872681,2.7530736923217773,0.7502734661102295,0.49012428522109985,0.39290639758110046,0.35957828164100647,0.3451266586780548,0.6669970750808716,0.5911800861358643,0.5796456412019592,0.5796456412019592,11651.2498,0.02399256026602253,0.023709261225710723,0.050237100730000005,37.15889896392822,11651.2498,0.02399256026602253,1,1946,1,37.15889896392822,6780493
2010,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.5943722776278224,7261539,1814895.3914642336,2.7801027297973633,0.7226561307907104,0.49012428522109985,0.3866122663021088,0.43464395403862,0.32061517238616943,0.6399497985839844,0.5635514855384827,0.5943722776278224,0.5943722776278224,11601.0875,-0.0043053149542806955,-0.004314609509627082,0.02314834221,37.1780290222168,11601.0875,-0.0043053149542806955,1,1946,1,37.1780290222168,6931258
2011,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.6206882287304635,7662846,1881370.5444335935,2.793409824371338,0.7895784974098206,0.49012428522109985,0.4003899693489074,0.3945405185222626,0.30507299304008484,0.6656656265258789,0.6105861067771912,0.6206882287304635,0.6206882287304635,11615,0.001199241019430322,0.0011985225043101865,0.027371798859999998,37.21005992889404,11615,0.001199241019430322,1,1946,1,37.21005992889404,7109980
2012,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.7052096091232042,8089962,1967242.2409057615,2.8067805767059326,0.8516489267349243,0.49012428522109985,0.4169529974460602,0.4224176406860352,0.27758777141571045,0.6469557285308838,0.5984822511672974,0.7052096091232042,0.7052096091232042,11523,-0.007920792079207921,-0.007952328190495035,0.024293580010000003,37.10467319488525,11523,-0.007920792079207921,1,1946,1,37.10467319488525,7211863
2013,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.7558366153707796,8518983,2017901.89743042,2.8202154636383057,0.8475543856620789,0.49012428522109985,0.44442638754844666,0.44670769572258,0.29229557514190674,0.6635180711746216,0.6040999293327332,0.7558366153707796,0.7558366153707796,11488,-0.003037403453961642,-0.0030420257260090674,0.02609947375,37.19282611846924,11488,-0.003037403453961642,1,1946,1,37.19282611846924,7694814
2014,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.7501317055993407,8918828,2141882.6580047607,2.833714723587036,0.8258478045463562,0.49012428522109985,0.4718678295612335,0.45405539870262146,0.32962626218795776,0.6770738363265991,0.6271986961364746,0.7501317055993407,0.7501317055993407,11523,0.003046657381615599,0.003042025726009162,0.03384078099,37.169428977966305,11523,0.003046657381615599,1,1946,1,37.169428977966305,8658026
2015,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.7842317732521852,9266575,2213471.4126586914,2.847278356552124,0.790083110332489,0.49012428522109985,0.4762762486934662,0.43198806047439575,0.308866947889328,0.6266809105873108,0.5804246068000793,0.7842317732521852,0.7842317732521852,11519,-3.4713182330990195e-4,-3.471920875081155e-4,0.02496528793,37.27857490539551,11519,-3.4713182330990195e-4,1,1946,1,37.27857490539551,9494246
2016,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,NA,NA,NA,0.7743168820726939,9554286,2245388.0310058594,2.860907077789306,0.8131170272827148,0.49012428522109985,0.4747060239315033,0.4540811181068421,0.3206973969936371,0.6207306981086731,0.5769451856613159,0.7743168820726939,0.7743168820726939,11529,8.681309141418525e-4,8.677543064472229e-4,0.01994180849,37.45510608673096,11529,8.681309141418525e-4,1,1946,1,37.45510608673096,9964656
2017,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,0.775,0.327,NA,0.7565673417981179,9785843,2327411.890029907,2.874601125717163,0.8356339931488037,0.49012428522109985,0.459618628025055,0.4582328498363495,0.3255983591079712,0.6321099996566772,0.5919559001922607,0.7565673417981179,0.7565673417981179,11494.3767,-0.003003148581837045,-0.0030076670812904404,0.024735981539999997,37.42791217803955,11494.3767,-0.003003148581837045,1,1946,1,37.42791217803955,10215381
2018,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,0.785,0.327,NA,0.7430180667752899,9965318,2400374.6509552,2.888360500335694,0.8308308720588684,0.49012428522109985,0.4510258734226227,0.48981600999832153,0.31541508436203003,0.6639653444290161,0.6125878691673279,0.7430180667752899,0.7430180667752899,11506.3383,0.0010406479892031662,0.001040106890447416,0.01919072636,NA,11506.3383,0.0010406479892031662,1,1946,1,37.52122502940085,10459865
2019,439,JOR,Jordan,Middle East & North Africa,Lower middle income,IBRD,0.784,0.322,NA,0.7716368468221428,10101694,2459289.789199829,2.9021859169006348,0.8147212862968445,0.49012428522109985,0.4530972242355346,0.4962403476238251,0.31357240676879883,0.6435925960540771,0.596740186214447,0.7716368468221428,0.7716368468221428,NA,NA,NA,0.01751239059,NA,11506.3383,NA,1,1946,1,37.58756896340269,10698683
1973,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.15917309522262468,0.10608164867018748,109528512,57062725.06713867,2.8597140312194824,0.6560987830162048,0.6205279231071472,0.24207739531993863,0.23004773259162903,0.2091237306594849,0.2335357367992401,0.16528472304344177,0.15917309522262468,0.15917309522262468,18226,0.0652250146113384,0.06318605816983303,0.08032599975,NA,18226,0.0652250146113384,1,0,1,24.17106698989868,108707000
1974,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.1672733362044752,0.10955100655284708,111022689,56836887.35961914,2.880061149597168,0.6621233820915222,0.6205279231071472,0.2690121829509735,0.2565312683582306,0.2536320686340332,0.26061639189720154,0.2087268978357315,0.1672733362044752,0.1672733362044752,17765,-0.025293536705804896,-0.025618916600944702,-0.01225239828,NA,17765,-0.025293536705804896,1,0,1,24.102941380363838,110162000
1975,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.2091738675442178,0.14018415698262077,112413359,56681388.85498047,2.900552749633789,0.6842592358589172,0.6205279231071472,0.29291874170303345,0.24920593202114105,0.26600468158721924,0.27327537536621094,0.2278720885515213,0.2091738675442178,0.2091738675442178,18082,0.017844075429214748,0.017686738842184378,0.03091575916,NA,18082,0.017844075429214748,1,0,1,24.038959184193317,111573000
1976,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.26132373132074865,0.18055559080614583,113679191,57172874.450683594,2.9211905002593994,0.6844940781593323,0.6205279231071472,0.3184036910533905,0.2589947283267975,0.2772712707519531,0.28011631965637207,0.24305500090122223,0.26132373132074865,0.26132373132074865,18600,0.02864727353168897,0.028244612403980844,0.03974984091,NA,18600,0.02864727353168897,1,0,1,23.990259475275487,112775000
1977,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.3114434018991129,0.22180676850855843,114827832,57880050.65917969,2.9419751167297363,0.6918350458145142,0.6205279231071472,0.3721722960472107,0.29485806822776794,0.3198288083076477,0.3032156229019165,0.26137247681617737,0.3114434018991129,0.3114434018991129,19230,0.03387096774193549,0.03330997888153286,0.0439033795,NA,19230,0.03387096774193549,1,0,1,23.96798132749873,113872000
1978,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.39098816311744095,0.2895700131063459,115879211,58445697.78442383,2.962907552719116,0.6982076168060303,0.6205279231071472,0.4915598928928375,0.3762729167938232,0.4152443408966065,0.37129732966423035,0.28875550627708435,0.39098816311744095,0.39098816311744095,20060,0.04316172646905876,0.042256222933101044,0.05271941503,NA,20060,0.04316172646905876,1,0,0,23.983263814751425,114913000
1979,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.43871038207524193,0.32502083202269655,116867356,59047939.30053711,2.9839887619018555,0.7063177824020386,0.6205279231071472,0.4823942184448242,0.375527024269104,0.4134894907474518,0.37415164709091187,0.3359628915786743,0.43871038207524193,0.43871038207524193,20982,0.04596211365902293,0.044937144775504305,0.05484041832,NA,20982,0.04596211365902293,1,0,0,24.04724601092195,115890000
1980,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.47839232331842857,0.33791945193373624,117816940,59469017.028808594,3.0052201747894287,0.7356650233268738,0.6205279231071472,0.49160394072532654,0.37908899784088135,0.4141816794872284,0.3886517286300659,0.4081682860851288,0.47839232331842857,0.47839232331842857,21404,0.020112477361547993,0.01991289313976438,0.02817591208,24.17106698989868,21404,0.020112477361547993,1,0,0,24.17106698989868,116807000
1981,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.528757350976284,0.38134518992505656,118732841,59956432.3425293,3.0220630168914795,0.7233617901802063,0.6184104681015015,0.5388827919960022,0.4195623695850372,0.455207884311676,0.4176980257034302,0.4207969605922699,0.528757350976284,0.528757350976284,21924,0.024294524387964866,0.024004106734811785,0.04260624493,24.54361789703369,21924,0.024294524387964866,1,0,0,24.54361789703369,117661000
1982,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.5778675433433692,0.4226488764834065,119605250,60475730.895996094,3.0390002727508545,0.731600821018219,0.6224491596221924,0.5012460947036743,0.3981477618217468,0.43445128202438354,0.39039427042007446,0.4079042375087738,0.5778675433433692,0.5778675433433692,22440,0.02353585112205802,0.023263153470625603,0.03279742743,24.824896068572997,22440,0.02353585112205802,1,0,0,24.824896068572997,118480000
1983,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6362328748937978,0.47349723874256583,120427636,61390869.140625,3.056032657623291,0.7084209322929382,0.6260395646095276,0.546917200088501,0.4620184600353241,0.4880053997039795,0.3987337052822113,0.41583970189094543,0.6362328748937978,0.6362328748937978,22805,0.01626559714795009,0.01613472950916827,0.03630198572,25.209976978302002,22805,0.01626559714795009,1,0,0,25.209976978302002,119307000
1984,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6563208199393897,0.49074178688223424,121189266,61594566.34521485,3.073160409927368,0.6926664710044861,0.6148210763931274,0.5708592534065247,0.5041367411613464,0.5258322358131409,0.402643769979477,0.4130033850669861,0.6563208199393897,0.6563208199393897,23548,0.032580574435430824,0.03206108100235117,0.04410880154,25.902909030914305,23548,0.032580574435430824,1,0,0,25.902909030914305,120083000
1985,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6829383411591627,0.5181289321891674,121883482,61911994.93408203,3.0903842449188232,0.6918175220489502,0.6059867143630981,0.5905545353889465,0.5153485536575317,0.5623956322669983,0.3978107571601868,0.4102778732776642,0.6829383411591627,0.6829383411591627,24437,0.03775267538644471,0.037057486012197424,0.05159807905,26.102712993621825,24437,0.03775267538644471,1,0,0,26.102712993621825,120837000
1986,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.7403838111273952,0.5722344671355323,122509117,62168209.075927734,3.1077044010162354,0.7040702700614929,0.5967991948127747,0.8242714405059814,0.7169478535652161,0.7802953124046326,0.48426884412765503,0.47352275252342224,0.7403838111273952,0.7403838111273952,24992,0.022711462127102344,0.02245739647906312,0.03294047613,26.472732849121094,24992,0.022711462127102344,1,0,0,26.472732849121094,121482000
1987,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.7572810469126714,0.5820907541191314,123072710,62393787.3840332,3.125121593475342,0.7118054032325745,0.5888170003890991,0.9452306628227234,0.8266074061393738,0.8893963694572449,0.536957323551178,0.5265631675720215,0.7572810469126714,0.7572810469126714,25904,0.03649167733674776,0.03584162327800394,0.04648861398,27.033240089416505,25904,0.03649167733674776,1,0,0,27.033240089416505,122069000
1988,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.7175020160572518,0.5452240419090936,123584527,63111019.134521484,3.142636775970459,0.7314707636833191,0.5798812508583069,1.0484756231307983,0.91026771068573,0.9862404465675354,0.5722389817237854,0.5772601366043091,0.7175020160572518,0.7175020160572518,27393,0.05748147004323657,0.05589010936703353,0.06661636522,27.107955989837645,27393,0.05748147004323657,1,0,0,27.107955989837645,122578000
1989,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6551408051957414,0.48691914441412465,124058520,64028396.60644531,3.160249948501587,0.7370620965957642,0.577070951461792,0.96698760986328125,0.8482407927513123,0.9199093580245972,0.580411970615387,0.5925872325897217,0.6551408051957414,0.6551408051957414,28601,0.044098857372321394,0.043154175947196546,0.04925785413,27.41624599456787,28601,0.044098857372321394,1,0,0,27.41624599456787,123069000
1990,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6302197338027856,0.4611060949495645,124505240,65104019.16503906,3.177961826324463,0.7374626398086548,0.5735070705413818,0.9026818871498108,0.8252063989639282,0.9408713579177856,0.6044088006019592,0.623882532119751,0.6302197338027856,0.6302197338027856,29949,0.047131219188140276,0.04605425277288855,0.048409290570000006,27.848082065582275,29949,0.047131219188140276,1,0,0,27.848082065582275,123478000
1991,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6222622851727458,0.4492920298837496,124929772,66390914.91699219,3.194382429122925,0.7465522289276123,0.5830206274986267,0.983385443687439,0.8770459294319153,1.0163534879684448,0.633488118648529,0.6688711643218994,0.6222622851727458,0.6222622851727458,30837.4307,0.02966478680423389,0.02923329956666892,0.03523357235,28.047653980255127,30837.4307,0.02966478680423389,1,0,0,28.047653980255127,123964000
1992,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.6663786867402667,0.4752795233206328,125331297,67118110.65673828,3.210887670516968,0.7229647636413574,0.5911116600036621,1.0447643995285034,0.90647691488266,1.0788718461990356,0.6168645620346069,0.6037984490394592,0.6663786867402667,0.6663786867402667,30977.8145,0.00455238315298426,0.004542052397969817,0.00900586066,28.24621202468872,30977.8145,0.00455238315298426,1,0,0,28.24621202468872,124425000
1993,158,JPN,Japan,East Asia & Pacific,High income,NA,NA,NA,0.7271211725161016,0.5134635579347243,125707411,67356063.84277344,3.227478265762329,0.7232805490493774,0.5958148837089539,1.1789209842681885,0.9671518802642822,1.2253326177597046,0.6237596869468689,0.6148517727851868,0.7271211725161016,0.7271211725161016,30920.6593,-0.0018450365502705511,-0.001846740726707645,-0.00459219716,28.22867198944092,30920.6593,-0.0018450365502705511,1,0,0,28.22867198944092,124829000
1994,158,JPN,Japan,East Asia & Pacific,High income,NA,2.824264722864533,0.8080871187877777,0.8436117312388999,0.5677265665093415,126053129,67430404.66308594,3.244154930114746,0.7186889052391052,0.6039559245109558,1.262934923171997,1.0403364896774292,1.299842357635498,0.6460315585136414,0.6365762948989868,0.8436117312388999,0.8436117312388999,31135.4272,0.006945773630383067,0.006921762862841603,0.01083383174,28.54046497344971,31135.4272,0.006945773630383067,1,0,0,28.54046497344971,125178000
1995,158,JPN,Japan,East Asia & Pacific,High income,NA,2.884568397828439,0.8301760450896951,0.9252557832081064,0.6220660274195305,126365484,67657577.51464844,3.2609176635742188,0.7275021076202393,0.5987643599510193,1.3246437311172483,1.1066710948944092,1.4020662307739258,0.6844111084938049,0.6788620948791504,0.9252557832081064,0.9252557832081064,31887.2776,0.024147746397390143,0.023860799800641014,0.02630999616,28.959887008666993,31887.2776,0.024147746397390143,1,0,0,28.959887008666993,125472000
1996,158,JPN,Japan,East Asia & Pacific,High income,NA,2.8238506466104756,0.8226119478230345,0.980535400196429,0.6587722803335562,126644094,67725852.9663086,3.277766704559326,0.7298099994659424,0.5891432166099548,1.1116957664489746,0.9311388731002808,1.2295053005218506,0.6620656847953796,0.671225905418396,0.980535400196429,0.980535400196429,32784.1582,0.028126596796711072,0.027738308085735616,0.03133870993,29.40302797317505,32784.1582,0.028126596796711072,1,0,0,29.40302797317505,125757000
